time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452500000	4.42302	18.7133	4.90873	3.81477	0.459893	lidar	0.853022	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.22969	18.5719	4.90127	3.82301	0.428102	radar	1.29603	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.07782	18.4128	4.87767	3.85482	0.442917	lidar	2.01761	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90707	18.2383	4.88623	3.90497	0.508811	radar	6.93251	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.6742	18.1016	4.91079	3.90237	0.472246	lidar	2.90518	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.49669	17.9498	4.89769	3.9082	0.434932	radar	3.23816	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.28527	17.7867	4.91764	3.91619	0.416137	lidar	1.44984	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.11857	17.6022	4.92526	3.9555	0.458197	radar	2.5856	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.92382	17.4848	4.91348	3.94908	0.423459	lidar	5.7798	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.79281	17.2666	4.91885	4.01094	0.498659	radar	3.30634	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.61872	17.0839	4.92628	4.02795	0.488287	lidar	0.237742	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.44589	16.9158	4.91668	4.02428	0.432696	radar	1.93019	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.27613	16.7438	4.91601	4.03458	0.418719	lidar	0.472218	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.10441	16.5502	4.92199	4.03974	0.38437	radar	5.17786	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.95617	16.3231	4.93797	4.07002	0.396691	lidar	2.6172	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.79075	16.1459	4.93139	4.0674	0.355445	radar	0.967684	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.58956	15.9817	4.94251	4.05552	0.317627	lidar	1.8772	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.47567	15.7504	4.95118	4.10867	0.385324	radar	2.3266	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.30931	15.5388	4.96969	4.11961	0.37365	lidar	1.42901	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.15551	15.3454	4.96927	4.12588	0.354821	radar	0.917891	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.957635	15.1386	5.00038	4.11991	0.323073	lidar	3.86182	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.803927	14.9538	4.98953	4.11499	0.284293	radar	1.78449	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.685231	14.7364	4.98577	4.13952	0.297299	lidar	0.226115	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.58532	14.4958	4.99408	4.18659	0.354264	radar	2.09809	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.416067	14.2814	5.01481	4.18601	0.330279	lidar	1.77385	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.319807	14.0337	5.03138	4.23944	0.403506	radar	4.19484	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.277129	13.7778	5.01855	4.29455	0.447858	lidar	2.54116	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.188975	13.5378	5.02684	4.33259	0.480498	radar	1.36386	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	0.0244838	13.3176	5.04935	4.32215	0.434398	lidar	2.78567	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.0918866	13.0968	5.04537	4.32519	0.401817	radar	0.784965	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.125833	12.8585	5.02497	4.37204	0.438384	lidar	1.98071	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.248747	12.6326	5.02447	4.36325	0.384035	radar	3.85374	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.371143	12.3996	5.03609	4.36408	0.358922	lidar	0.727832	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.503758	12.1887	5.03037	4.34876	0.307216	radar	3.68466	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.593026	11.9631	5.02426	4.36164	0.30456	lidar	0.289866	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.722552	11.7373	5.02897	4.35012	0.263487	radar	2.87741	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.908098	11.5065	5.05782	4.31746	0.202455	lidar	4.74355	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.0242	11.2775	5.05381	4.30565	0.157043	radar	2.68594	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.19687	11.0568	5.07023	4.2787	0.112478	lidar	2.35197	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.26614	10.8113	5.07604	4.31733	0.174814	radar	1.75619	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.39128	10.5638	5.09484	4.31607	0.162093	lidar	1.6354	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.46357	10.3063	5.10787	4.35029	0.211562	radar	2.30965	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.57546	10.0895	5.10009	4.34748	0.195312	lidar	1.24469	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.66666	9.8564	5.09585	4.35367	0.18779	radar	0.230245	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.75289	9.62807	5.08791	4.36223	0.186969	lidar	0.381305	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.84943	9.38286	5.10013	4.3771	0.207365	radar	2.93793	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.92217	9.09959	5.12678	4.39827	0.220026	lidar	5.44405	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.01506	8.87106	5.11746	4.39357	0.190193	radar	1.2711	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.11146	8.62046	5.12849	4.39658	0.181598	lidar	0.546973	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.22921	8.37514	5.14234	4.38893	0.160445	radar	3.4752	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.28909	8.1315	5.13557	4.406	0.172039	lidar	0.306334	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.36517	7.90788	5.11897	4.40888	0.160962	radar	4.7864	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.47473	7.66038	5.13204	4.40254	0.142555	lidar	1.00189	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.63742	7.43178	5.14114	4.3551	0.0503428	radar	5.80644	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.73981	7.17838	5.15442	4.35382	0.0454163	lidar	0.833698	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.80438	6.93834	5.14821	4.37553	0.0832132	radar	1.40591	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.86343	6.71212	5.12788	4.38785	0.0930411	lidar	1.94492	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.94366	6.47845	5.11599	4.37628	0.0486312	radar	4.13475	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-3.00327	6.23385	5.11034	4.38899	0.0608704	lidar	0.565219	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.1142	5.99251	5.12057	4.38287	0.0551396	radar	3.08395	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.18906	5.72519	5.13648	4.39198	0.0626868	lidar	1.90239	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.29782	5.48078	5.14283	4.37001	0.00963166	radar	2.22292	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.38951	5.22446	5.1552	4.37024	0.00942854	lidar	0.793254	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.4579	4.97615	5.15491	4.38588	0.0397996	radar	0.317125	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.56127	4.71128	5.17756	4.38275	0.0342674	lidar	2.6798	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.66931	4.46342	5.18542	4.36096	-0.0182001	radar	2.38483	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.79263	4.2057	5.2081	4.34966	-0.0293852	lidar	3.49666	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.87704	3.96202	5.20698	4.36097	0.00243617	radar	1.08098	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.95476	3.71958	5.20141	4.36492	0.00641912	lidar	0.332564	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.06508	3.5022	5.18724	4.3425	-0.0399355	radar	3.52982	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.15682	3.25573	5.19021	4.34197	-0.0381823	lidar	0.0675785	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.26999	3.00823	5.20095	4.32582	-0.0694991	radar	0.943298	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.35578	2.74145	5.21667	4.33059	-0.0594767	lidar	1.90717	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.44419	2.49083	5.22044	4.33656	-0.0408196	radar	0.33211	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.54479	2.2328	5.2343	4.33573	-0.0384271	lidar	1.19502	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.65778	1.99889	5.23292	4.30646	-0.10754	radar	3.71831	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.76805	1.73726	5.25256	4.30313	-0.103564	lidar	2.49905	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.89161	1.49399	5.26211	4.28276	-0.138779	radar	0.86976	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.95671	1.24556	5.25282	4.29128	-0.122217	lidar	4.34744	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.0569	1.01506	5.24244	4.29068	-0.107539	radar	0.687082	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12274	0.768809	5.23259	4.29942	-0.0921017	lidar	3.81102	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.2108	0.492221	5.25702	4.30268	-0.0910426	radar	5.91659	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.28793	0.243578	5.25296	4.30839	-0.0791284	lidar	1.4165	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.39854	0.00591118	5.25117	4.31363	-0.0458422	radar	5.95082	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.47099	-0.243023	5.24617	4.32219	-0.0329216	lidar	1.56006	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.59594	-0.447703	5.22473	4.30121	-0.0630819	radar	3.76255	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.7369	-0.649332	5.207	4.27786	-0.0891563	lidar	2.97352	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.85252	-0.875898	5.2044	4.25443	-0.139941	radar	5.21818	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.94544	-1.13334	5.21631	4.26079	-0.122346	lidar	1.22961	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.03115	-1.39262	5.22651	4.27041	-0.101545	radar	2.75452	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.17139	-1.6063	5.21856	4.25049	-0.121151	lidar	1.094	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.31628	-1.82902	5.2261	4.21152	-0.19953	radar	3.94144	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.42062	-2.07366	5.23121	4.21331	-0.183831	lidar	0.590719	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.57381	-2.28193	5.22368	4.19173	-0.19643	radar	2.9435	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.72406	-2.4938	5.21979	4.17143	-0.210567	lidar	0.401668	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.88103	-2.70458	5.21915	4.14818	-0.230663	radar	1.02312	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.96978	-2.96435	5.23074	4.16636	-0.190078	lidar	2.74022	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.09869	-3.19078	5.22846	4.1653	-0.171259	radar	0.26262	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.22462	-3.39866	5.21337	4.15631	-0.172552	lidar	1.41424	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.36897	-3.6352	5.22715	4.1511	-0.165959	radar	4.43482	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53295	-3.79902	5.19473	4.11732	-0.201732	lidar	5.03296	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.67763	-4.00915	5.19201	4.10527	-0.2068	radar	0.489572	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83101	-4.22972	5.19979	4.09588	-0.205206	lidar	0.349999	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98111	-4.44627	5.20231	4.08905	-0.1983	radar	0.358039	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13979	-4.67331	5.2166	4.08215	-0.193675	lidar	1.13092	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27718	-4.89057	5.20638	4.09244	-0.149186	radar	2.66865	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.40926	-5.11103	5.20458	4.09521	-0.135303	lidar	0.305253	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.55431	-5.30285	5.18169	4.09412	-0.113573	radar	4.67449	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74876	-5.49374	5.18719	4.06598	-0.143953	lidar	1.55358	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.9045	-5.69904	5.18307	4.0627	-0.132929	radar	0.512574	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.06601	-5.8877	5.1738	4.04917	-0.142428	lidar	0.424733	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.20162	-6.07469	5.14507	4.05486	-0.112519	radar	7.87743	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.39566	-6.19289	5.10619	4.00879	-0.167939	lidar	7.64588	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.56557	-6.3843	5.10307	4.00151	-0.161395	radar	1.00424	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.71095	-6.58481	5.09846	4.0042	-0.146974	lidar	0.42584	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.93197	-6.74124	5.10355	3.96166	-0.198323	radar	6.44112	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.1429	-6.89364	5.10011	3.92718	-0.231609	lidar	0.673464	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3265	-7.05941	5.09409	3.90952	-0.240935	radar	1.3305	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5585	-7.21807	5.10755	3.87407	-0.27183	lidar	2.4532	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7657	-7.36143	5.10122	3.84486	-0.293804	radar	2.21783	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-11.0115	-7.50354	5.11521	3.80462	-0.327316	lidar	2.57251	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.2046	-7.64942	5.10108	3.78873	-0.326256	radar	1.78811	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3582	-7.80972	5.07819	3.79255	-0.301175	lidar	4.43744	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.5592	-7.94126	5.0632	3.77045	-0.310907	radar	2.6211	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7498	-8.04873	5.03491	3.74329	-0.329314	lidar	5.04918	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9553	-8.1673	5.01217	3.71904	-0.340746	radar	3.61468	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.178	-8.25356	4.99642	3.67763	-0.375129	lidar	1.86671	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.4006	-8.37224	5.0036	3.65485	-0.378704	radar	1.79746	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.611	-8.4515	4.98067	3.61987	-0.402823	lidar	3.62049	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.8343	-8.53168	4.96012	3.58162	-0.433546	radar	3.2698	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0997	-8.61	4.97617	3.53839	-0.460148	lidar	1.99008	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.3444	-8.69939	4.98684	3.51195	-0.460773	radar	1.8435	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5687	-8.7453	4.96686	3.47107	-0.487333	lidar	3.17548	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.8086	-8.76972	4.94576	3.41244	-0.546249	radar	4.98566	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-14.0226	-8.887	4.94482	3.4163	-0.505524	lidar	0.812894	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2628	-8.97433	4.95811	3.41032	-0.467027	radar	2.2094	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4768	-9.09097	4.95358	3.4174	-0.428208	lidar	0.809534	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.7122	-9.15333	4.94895	3.39285	-0.43641	radar	0.368756	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9825	-9.14948	4.95763	3.33588	-0.480672	lidar	1.1772	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.2334	-9.22096	4.96883	3.32569	-0.458921	radar	3.99673	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.479	-9.34392	4.98332	3.34255	-0.405373	lidar	4.62257	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.729	-9.36547	4.979	3.30092	-0.445214	radar	1.76157	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.9748	-9.45601	4.98638	3.30543	-0.409682	lidar	1.79146	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.2293	-9.45833	4.98581	3.26122	-0.447964	radar	2.15959	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4776	-9.45234	4.98303	3.22248	-0.469318	lidar	0.550187	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.7106	-9.43947	4.96715	3.17964	-0.50426	radar	5.58608	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9781	-9.432	4.98094	3.1469	-0.511637	lidar	0.930403	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2257	-9.49639	4.98516	3.16096	-0.450362	radar	7.93429	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4791	-9.5185	4.98919	3.14808	-0.437687	lidar	0.396768	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7353	-9.5058	4.99293	3.1154	-0.458422	radar	1.5474	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.986	-9.47448	4.99422	3.08204	-0.471222	lidar	0.175176	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2333	-9.43108	4.99208	3.03936	-0.505794	radar	0.645798	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4511	-9.47134	4.96691	3.04545	-0.471118	lidar	2.86811	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6906	-9.45515	4.96224	3.03234	-0.450062	radar	1.83881	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9362	-9.4514	4.96013	3.02187	-0.435618	lidar	0.271153	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1704	-9.40825	4.95345	2.99873	-0.431643	radar	4.18015	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.4074	-9.29381	4.95555	2.94174	-0.4747	lidar	2.92179	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6434	-9.21061	4.95361	2.89501	-0.516129	radar	1.09187	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8837	-9.09546	4.96163	2.84633	-0.542597	lidar	1.07186	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1181	-8.99579	4.96447	2.81043	-0.549361	radar	4.91002	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.3276	-9.09913	4.91333	2.8601	-0.466555	lidar	16.5534	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5684	-9.05098	4.91349	2.85038	-0.445303	radar	1.52157	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7868	-8.96111	4.90549	2.81893	-0.457516	lidar	0.936122	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-21.0261	-8.87658	4.91182	2.7918	-0.467465	radar	2.10527	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.2295	-8.80459	4.88962	2.77065	-0.468186	lidar	2.32764	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4617	-8.71035	4.89407	2.74148	-0.48314	radar	1.63123	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6676	-8.67704	4.86379	2.74035	-0.460367	lidar	3.58577	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8625	-8.51425	4.86134	2.66459	-0.55873	radar	6.5519	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0679	-8.44115	4.84281	2.65132	-0.544156	lidar	1.36957	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
1477010460950000	-22.2793	-8.32495	4.84253	2.63266	-0.520422	radar	1.96335	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461000000	-22.5025	-8.24186	4.83932	2.62349	-0.501287	lidar	1.07662	-22.5838	-8.35296	-22.5035	-8.24817	-4.08564	2.5427
1477010461050000	-22.6985	-8.11013	4.83406	2.58683	-0.524674	radar	1.24929	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461100000	-22.9056	-7.90972	4.86196	2.53565	-0.549342	lidar	3.54774	-22.9861	-7.6724	-22.9049	-7.98301	-3.93923	2.75848
1477010461150000	-23.096	-7.75423	4.86306	2.48442	-0.60498	radar	3.23627	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461200000	-23.3082	-7.59912	4.87891	2.45806	-0.597952	lidar	1.49952	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.5086	-7.46058	4.87905	2.45408	-0.540408	radar	1.93308	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6773	-7.31177	4.86453	2.42541	-0.544711	lidar	1.05921	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8666	-7.1538	4.8674	2.40768	-0.522955	radar	0.867718	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.0392	-7.04276	4.83903	2.39657	-0.510826	lidar	3.13554	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.2048	-6.85903	4.84179	2.35767	-0.534789	radar	1.78516	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
